plot,Rep,Row,Column,PINumber,Plant Height.sp,DaysToFlower.sp,TillersPerPlant.sp,StemDiameterLower.sp,StemDiameterUpper.sp,PaniclesPerPlant.sp,LeafNumber.sp,LeafLength.sp,LeafWidth.sp,SeedMassPerPlant.sp,SeedProtein.sp,SeedOil.sp,SeedAsh.sp,SeedStarch.sp,SeedMoisture.sp
4389,4,29,20,PI656009,1.120761635,69.72515761,0.267219066,17.05697059,8.870445958,1.225080874,10.41526514,66.13613165,7.599917324,36.99035408,13.67003263,4.317709665,1.600227526,72.87702881,7.711458787
4390,4,29,21,PI534146,1.114523907,66.77010714,NA,NA,NA,1.232698179,NA,NA,NA,59.70862317,12.89970214,4.441064201,1.589630881,74.36153017,7.936808876
4391,4,29,22,PI533819,1.123229878,62.81713832,NA,NA,NA,1.741110868,NA,NA,NA,36.82820715,14.9987471,3.379420095,1.666215063,69.04549397,7.803398959
4392,4,29,23,PI533869,1.306882608,68.87153621,1.266022279,17.52208531,8.464933943,NA,10.52881174,64.05759702,7.362695359,NA,NA,NA,NA,NA,NA
4393,4,30,10,PI656102,1.381565353,66.14109619,0.765626433,17.07133043,9.609167944,1.589426566,9.6095281,61.69206411,7.515356995,23.32760455,14.7225884,4.005021644,1.700794061,68.21605346,8.982551108
4394,4,30,11,PI533866,1.145525067,63.62719387,0.601921262,20.26448533,9.915829446,1.094863162,9.75978915,65.4994382,7.289245795,37.15410769,14.84745637,4.073536046,1.804193633,70.91225621,8.196865807
4395,4,30,12,PI597970,1.039476387,63.61629218,NA,NA,NA,1.10035432,NA,NA,NA,43.55814264,19.89481917,2.437051252,2.136719983,70.75075248,7.549785643
4396,4,30,13,SC0636,0.903419571,71.10576154,NA,NA,NA,1.105936917,NA,NA,NA,25.89148106,18.46595613,4.065567566,1.852794341,68.02839857,8.817364537
4397,4,30,14,PI576357,1.127356806,63.59654438,NA,NA,NA,1.111648578,NA,NA,NA,48.21915427,15.02537952,3.584085198,1.617369541,70.25179679,8.132240675
4398,4,30,15,PI534095,0.846290816,65.59306742,NA,NA,NA,1.117543357,NA,NA,NA,25.35878756,NA,NA,NA,NA,NA
4399,4,30,16,PI534129,1.0002225,72.09588201,NA,NA,NA,1.123701683,NA,NA,NA,36.12740867,15.10173834,3.95112549,1.729460564,70.50098569,7.945444527
4400,4,30,17,PI576428,1.049148213,68.10555352,0.267201718,22.8428345,10.96562222,1.130216411,11.30646951,65.86368414,9.096740014,54.06667191,14.9633296,4.209648573,1.598093903,70.21635729,7.891386086
4401,4,30,18,PI534026,0.833057926,68.62673165,NA,NA,NA,1.137179439,NA,NA,NA,36.39650433,14.34039121,4.373173494,1.747468494,73.26139866,8.136175492
4402,4,30,19,PI564163,NA,65.16504567,0.265482867,19.74625679,9.408740256,1.144679822,NA,NA,NA,46.90307127,12.78755797,4.306699878,1.483155351,74.90239976,7.965274841
4403,4,30,20,PI595727,1.405773016,64.21865783,NA,NA,NA,1.152770031,NA,NA,NA,41.01188511,12.89240427,4.360227412,1.45063437,72.96872065,7.874547827
4404,4,30,21,PI534108,1.274552699,67.27905709,0.599282653,19.11165181,9.011752822,1.161448512,10.72783554,59.27318531,7.711940113,44.45747612,14.00456744,4.273756014,1.505185339,72.04488577,7.965032403
4405,4,30,22,PI534069,1.038272434,65.84310297,NA,NA,NA,1.170656506,NA,NA,NA,36.30259851,15.21573225,3.88228595,1.491788067,73.47535118,7.646544585
4406,4,30,23,PI534030,0.926934736,67.91028037,NA,NA,NA,1.180286631,NA,NA,NA,26.15800072,19.19383936,2.705817643,1.7849841,68.12264434,7.887357747
4407,4,31,10,PI656089,1.516320965,64.16097059,0.265463773,16.90467953,8.764274383,1.005087768,9.949568193,59.98119716,6.808869116,39.75373619,13.96469174,4.185373622,1.506603792,72.74227389,7.822712217
4408,4,31,11,PI656112,NA,65.15281846,NA,NA,NA,1.013044558,NA,NA,NA,36.55497772,16.20028668,3.109086258,1.529563122,70.66125695,7.249747086
4409,4,31,12,PI576331,1.36428639,74.14619145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4410,4,31,13,PI576350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4411,4,31,14,SC1024,1.182220952,68.6223366,NA,NA,NA,1.037442668,NA,NA,NA,40.55588928,15.79015582,4.135228173,1.736874453,71.14411216,8.259721517
4412,4,31,15,PI576393,1.131180796,64.10805739,0.766935858,17.01262635,8.892370199,1.045910432,9.512004272,64.72084081,6.982528437,31.49341841,13.38625235,4.078944467,1.700477756,71.64459342,8.32942957
4413,4,31,16,PI533774,0.885137367,64.09783889,NA,NA,NA,1.054640146,NA,NA,NA,45.26623409,16.62783991,2.292662693,1.808964066,65.72136962,7.577046178
4414,4,31,17,PI534081,0.959086854,66.09701884,NA,NA,NA,1.063690671,NA,NA,NA,50.43171459,14.76985307,3.451383233,1.522864734,73.29845826,7.588259042
4415,4,31,18,PI533928,0.983019133,67.61365417,NA,NA,NA,1.073111567,NA,NA,NA,38.99436172,14.66179552,3.875106171,1.492619017,74.03421651,7.803506786
4416,4,31,19,PI534047,1.166920001,60.15408529,0.263164112,18.43382309,8.573582836,1.082944621,10.10010667,59.14455779,7.616883863,42.7604264,14.4428963,4.303831291,1.368665215,73.94113997,8.123051443
4417,4,31,20,PI534071,1.055774804,64.21662002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4418,4,31,21,PI533992,1.054571602,67.79219308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4419,4,31,22,PI533874,0.978305347,64.87349357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4420,4,31,23,PI533944,0.79197775,67.95469155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4421,4,32,10,PI597958,1.081066278,67.689021,0.765194123,20.65324613,9.849380832,0.949511649,10.6196083,63.27532998,7.676056275,28.4111383,14.03225569,4.235131004,1.482580353,71.71653567,8.337873797
4422,4,32,11,SC1133,1.055080275,63.6846369,NA,NA,NA,0.959808206,NA,NA,NA,30.8717435,15.18844953,4.354077353,1.639965525,70.49857117,8.657629334
4423,4,32,12,PI533888,1.254087391,67.68023726,NA,NA,NA,0.970153727,NA,NA,NA,27.31759423,14.79209683,4.323023684,1.681656825,71.13115011,8.141189358
4424,4,32,13,PI533763,0.908086311,60.16990144,NA,NA,NA,0.980586641,NA,NA,NA,19.45008023,12.93963513,5.366970073,1.877124231,55.4262699,15.23501716
4425,4,32,14,PI533969,1.207077574,68.65001088,NA,NA,NA,0.991149562,NA,NA,NA,33.3038126,14.74063528,4.310916743,1.526330027,71.07078608,8.077202387
4426,4,32,15,PI534032,0.976063844,67.62458206,NA,NA,NA,1.001887479,NA,NA,NA,28.06519322,17.49263507,4.179864247,1.974924362,71.16091343,8.421182443
4427,4,32,16,PI656053,1.040045604,67.60154275,0.264147541,19.44433168,8.758885962,1.012843467,11.66186101,62.51723002,7.184479415,45.02441011,13.1699785,4.503813248,1.423586454,74.66094149,7.858647759
4428,4,32,17,FeteritaGishesh,1.159018633,61.5912468,NA,NA,NA,1.274054493,NA,NA,NA,NA,13.77744413,3.882764342,1.697850352,71.74466594,7.760132483
4429,4,32,18,PI533779,0.912972627,62.10475516,NA,NA,NA,1.035548616,NA,NA,NA,31.34308191,14.58426389,3.55671791,1.703069993,71.30096327,7.575838879
4430,4,32,19,PI533900,0.931893522,64.14831465,NA,NA,NA,1.04734744,NA,NA,NA,26.08658358,16.73425018,3.450673996,1.779530332,72.96860197,7.935828691
4431,4,32,20,SC0556,0.805766805,63.71971246,NA,NA,NA,1.059451323,NA,NA,NA,31.11782602,16.70476935,3.369632396,1.732518931,71.6629551,7.385726844
4432,4,32,21,PI534073,0.969580351,62.30932767,NA,NA,NA,1.071830092,NA,NA,NA,41.37148073,NA,NA,NA,NA,NA
4433,4,32,22,PI534075,NA,63.90696452,NA,NA,NA,1.08441794,NA,NA,NA,48.80032311,15.06033936,4.062554738,1.783693501,72.06187332,7.862837349
4434,4,32,23,PI595703,0.882010956,71.50244648,NA,NA,NA,1.097117973,NA,NA,NA,30.82197842,16.04119334,4.386517994,1.601309863,73.75406354,8.137983482
4435,4,33,10,SanChiSan,1.260801887,64.72377569,NA,NA,NA,0.947146781,NA,NA,NA,44.08259947,13.18031535,4.514125531,1.428764164,74.81876322,8.30303581
4436,4,33,11,PI533837,NA,66.72112987,NA,NA,NA,0.95723244,NA,NA,NA,31.51547887,15.67200535,4.203348157,1.805456046,71.13408705,8.035512515
4437,4,33,12,PI533795,1.453879358,66.71690343,NA,NA,NA,0.9673607,NA,NA,NA,29.4974884,17.76127718,4.482570427,1.941582377,68.80450257,9.316892451
4438,4,33,13,PI656003,1.317907135,70.70431019,1.430344986,20.71358687,9.389190889,0.977560705,11.72840702,63.5335761,6.796936388,27.27535863,15.74972586,4.171792289,1.781700451,69.06655966,8.433843894
4439,4,33,14,PI533781,0.836926391,63.17809362,NA,NA,NA,0.987866221,NA,NA,NA,29.938016,15.9118859,3.591013881,1.710789988,70.83175849,7.6596833
4440,4,33,15,SC0868,0.870939491,66.14183373,NA,NA,NA,0.998313053,NA,NA,NA,37.78936265,15.045014,3.680235665,1.654468848,70.98139624,7.632935182
4441,4,33,16,PI533983,0.869946481,67.60716552,NA,NA,NA,1.008931343,NA,NA,NA,36.85314014,15.64324042,4.109458215,1.708409974,71.12955507,7.920249344
4442,4,33,17,PI533994,0.883942696,67.58909276,NA,NA,NA,1.019744491,NA,NA,NA,40.88897334,14.54617043,4.243682107,1.478119521,72.68987552,7.587006465
4443,4,33,18,PI595743,1.052917689,71.10089029,0.259830442,18.50814449,7.98680875,1.030769376,11.28311761,71.30376648,7.221656998,22.85316969,18.40280743,3.172907818,1.778850594,66.80163304,8.748171803
4444,4,33,19,PI533930,1.046857754,66.1481967,NA,NA,NA,1.042017582,NA,NA,NA,41.1416753,13.86158437,4.337135549,1.615739935,72.18483539,7.838606604
4445,4,33,20,PI533931,1.030748769,68.72786895,NA,NA,NA,1.053484416,NA,NA,NA,32.53668075,14.95970126,4.181365233,1.718970598,72.83053212,8.038816869
4446,4,33,21,PI595710,1.434578591,70.32970063,NA,NA,NA,1.065141579,NA,NA,NA,37.57993075,14.6125465,4.070596595,1.438737617,72.30716122,8.029704943
4447,4,33,22,PI533997,1.098340324,67.44186752,1.422650316,18.75149716,9.877490407,1.076932074,8.860081055,62.25592149,7.369416435,24.22603822,15.94791606,3.754829301,1.569962978,72.56365687,7.910984522
4448,4,33,23,PI534126,1.062033489,67.05102374,NA,NA,NA,1.588772548,NA,NA,NA,20.29394655,16.38973591,3.69906299,1.827166735,66.11885908,9.43079745
4449,4,34,10,PI533980,0.950528823,71.26374956,0.429318156,20.04065638,9.594593744,1.013015537,12.29968855,66.35859448,7.338062607,32.77833481,15.39890949,3.832225419,1.745179412,70.80397927,7.933198203
4450,4,34,11,PI576353,0.999598067,65.26083737,NA,NA,NA,1.020537595,NA,NA,NA,33.17986963,13.82102962,3.931770046,1.576092519,70.72269476,8.093396583
4451,4,34,12,PI533880,0.893662706,63.75471509,NA,NA,NA,1.028078987,NA,NA,NA,39.7491255,13.23594729,4.251314266,1.66158077,72.84638729,8.047596359
4452,4,34,13,PI534141,1.357719543,67.73822662,NA,NA,NA,1.035648726,NA,NA,NA,24.16436977,15.95544412,3.880857953,1.821328813,71.4858257,8.117670947
4453,4,34,14,PI533861,0.851767115,71.20522213,NA,NA,NA,1.043260627,NA,NA,NA,41.44261975,15.79398787,4.140401118,1.780354384,72.26682149,8.147164291
4454,4,34,15,PI534109,0.985807075,67.15916192,NA,NA,NA,1.050933203,NA,NA,NA,39.53669842,12.93846718,4.404944024,1.479214428,71.74086848,7.964687837
4455,4,34,16,PI595739,1.044838965,67.61494629,0.925467921,22.43564782,11.11874522,1.058678976,11.16255636,65.3081497,8.415110061,44.48464274,13.25270347,4.379487022,1.538523826,73.38205883,7.811850994
4456,4,34,17,PI533778,0.863857808,63.09125775,NA,NA,NA,1.066505728,NA,NA,NA,32.63939676,14.946088,3.664030502,1.683723031,71.26398442,7.428881033
4457,4,34,18,PI597944,0.987853119,66.10251192,NA,NA,NA,1.074419073,NA,NA,NA,42.974148,13.35744453,4.148574845,1.624966616,72.59621531,7.700505575
4458,4,34,19,PI534105,0.92681172,65.15348741,0.42192552,17.48264584,9.368110962,1.08242221,9.594076847,69.95292809,8.226117935,30.73127942,14.65488633,4.103120266,1.577266945,70.97988308,8.011385189
4459,4,34,20,PI564163,NA,65.24011565,0.256284461,17.31729826,8.6745154,1.090507088,NA,NA,NA,42.85731852,13.59542997,4.312666793,1.520708188,74.38679527,7.706907261
4460,4,34,21,PI533960,1.30956565,64.35181947,NA,NA,NA,1.098648819,NA,NA,NA,46.60762532,15.12959128,3.942214305,1.610437308,72.05540687,7.787929866
4461,4,34,22,PI564163,NA,66.47618753,0.255778471,19.22398687,9.622247149,1.106802288,NA,NA,NA,39.07418116,14.68067597,4.256762638,1.686381228,72.29451335,8.034132241
4462,4,34,23,PI576130,1.717044492,72.59782112,0.420724652,19.78501491,11.67357448,1.114904888,11.16793763,59.58430175,7.63852861,28.93176259,15.73319732,4.496311591,1.653096339,71.73813249,8.108612134
4463,4,35,10,SC0713,0.915248296,62.80746977,NA,NA,NA,1.142915249,NA,NA,NA,31.47916113,13.07807663,4.214324017,1.586841962,70.12727293,8.423360916
4464,4,35,11,SC0777,0.974344956,65.30234761,NA,NA,NA,1.147027547,NA,NA,NA,38.5823819,15.39060182,3.814237622,1.516934113,71.57930335,8.046281486
4465,4,35,12,PI534157,1.028438039,68.79228998,0.763560603,22.18038218,10.17272247,1.151096335,11.75744044,65.47802034,8.033121849,49.81127266,14.18621465,4.419150974,1.581748318,72.10654003,8.118301081
4466,4,35,13,PI534031,1.027523659,68.77028336,NA,NA,NA,1.15509164,NA,NA,NA,21.65400818,16.37189496,4.189063918,1.736126107,70.18872745,8.416498364
4467,4,35,14,PI534048,0.916599409,71.23027148,NA,NA,NA,1.158990498,NA,NA,NA,46.4901124,15.16202564,4.188976371,1.585145636,70.010704,8.039645405
4468,4,35,15,PI534051,0.960665786,67.6761362,NA,NA,NA,1.162780639,NA,NA,NA,37.93739078,14.70806641,4.373888464,1.539275532,72.11913886,8.166440456
4469,4,35,16,PI533984,0.92472183,66.12520813,NA,NA,NA,1.16644574,NA,NA,NA,42.02532133,14.09842806,4.058800413,1.53401311,73.04830794,7.783452763
4470,4,35,17,PI656087,1.073762502,63.09833503,0.922249624,17.10667051,9.575125048,1.169969387,9.304285408,60.36875613,7.649566909,33.34745771,14.04723461,3.998712452,1.609697163,72.67689432,7.875756222
4471,4,35,18,PI533956,1.20277745,64.60982224,0.5910174,18.09043297,9.901552086,1.173341076,9.615672371,66.11390344,7.05977158,39.25334917,13.11818756,4.133624792,1.646409141,71.77969265,8.027840205
4472,4,35,19,PI533811,NA,65.16355469,NA,NA,NA,1.176556194,NA,NA,NA,26.65526212,15.59914726,3.648537573,1.859073726,69.37377914,7.879164447
4473,4,35,20,PI564163,NA,66.25499944,0.254466255,17.87456241,8.89432949,1.179607045,NA,NA,NA,37.69638077,14.53194007,4.118450842,1.597681316,73.54677614,7.724998031
4474,4,35,21,PI656021,0.949540704,65.37379869,0.254149586,18.72556837,10.00567935,1.182478512,10.20988784,68.93434616,7.915980374,51.10474697,13.98215179,3.833364564,1.702308079,73.01243576,7.746155195
4475,4,35,22,PI595716,0.873329487,64.50770122,NA,NA,NA,1.185148079,NA,NA,NA,43.45079275,14.47863828,4.113278678,1.687891287,73.06946888,7.782280516
4476,4,35,23,PI576371,0.897043175,65.1401836,NA,NA,NA,1.187590663,NA,NA,NA,37.42860169,15.08659788,3.803193081,1.694043776,70.7719176,7.891427514
4477,4,36,10,SC1166,0.824961336,65.85355941,NA,NA,NA,1.250167235,NA,NA,NA,26.77734562,15.2228448,3.940356705,1.778764642,70.96384268,8.173523871
4478,4,36,11,PI534020,0.979085016,71.34435537,NA,NA,NA,1.251948006,NA,NA,NA,27.12835222,16.79578516,3.995687302,1.838041189,70.23392137,8.434167154
4479,4,36,12,PI655971,1.013205869,62.82862944,1.097438001,17.70380606,9.662769516,2.003636784,10.09091799,64.10926046,7.435167594,56.16491044,15.29718148,3.716017882,1.727193602,71.70477855,8.179006606
4480,4,36,13,PI656011,1.14731952,71.2999436,1.096515792,20.737442,9.899243358,1.755180965,11.56649469,72.77296231,7.616813347,77.44998467,13.46419093,4.511348332,1.576227333,72.64498363,8.10532619
4481,4,36,14,PI655970,1.4564227,71.75315465,0.260171166,19.20469135,9.175709074,1.256539864,11.71207459,61.10666409,7.468640127,23.40795891,16.50107563,4.146678574,1.635288484,71.56817392,8.437126683
4482,4,36,15,PI533904,1.1655145,65.19314465,NA,NA,NA,1.757689677,NA,NA,NA,33.62473384,14.8288373,3.382008763,1.704740996,63.45106297,8.36819308
4483,4,36,16,PI533772,1.294593558,63.13857817,NA,NA,NA,1.758608377,NA,NA,NA,52.96349929,13.71540023,4.117339159,1.474921581,73.41320856,7.920054692
4484,4,36,17,PI564163,NA,65.61073855,0.255484423,18.50454061,9.115025706,1.759279159,NA,NA,NA,51.73964455,13.07957681,4.342669997,1.531044293,74.53352597,7.777632053
4485,4,36,18,PI534139,1.667688994,58.62269781,0.919254291,16.13839412,7.636423851,1.759696356,9.279449743,67.43647119,6.773937052,37.67948056,14.17499523,4.298001397,1.688147756,71.80702356,8.070175694
4486,4,36,19,PI534166,0.866683587,63.17746108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4487,4,36,20,PI595748,1.320625868,72.27077679,NA,NA,NA,1.759793366,NA,NA,NA,22.4509358,16.3991829,4.268666078,1.784819,71.0505085,7.843089181
4488,4,36,21,PI597980,0.984502927,64.39348411,0.252487046,17.00424995,9.595464811,1.759485599,9.70629835,69.93257749,7.658343615,36.46273621,15.53521016,3.553999306,1.654273699,70.85828038,7.184380942
4489,4,36,22,SC0236,1.26330511,68.0339855,NA,NA,NA,1.758947786,NA,NA,NA,29.02654031,16.07681957,4.354332998,1.764417194,70.74354117,8.285429352
4490,4,36,23,PI656029,0.892029118,70.67536771,0.252412452,21.70845046,9.548030779,1.758192548,12.15758806,62.25998268,7.289751956,23.67031652,17.4649666,3.234666991,1.94493364,67.43021807,7.889243568
4491,4,37,10,PI533792,0.859668807,64.90063643,NA,NA,NA,1.746714757,NA,NA,NA,47.29025171,13.01324227,4.255274565,1.615963421,72.28395002,7.86868698
4492,4,37,11,PI595711,1.358818932,67.88561217,1.596869012,NA,NA,1.748790141,12.45460183,63.73824312,6.461320207,19.66450178,18.42664203,3.066072455,1.709477923,70.62162514,8.062053504
4493,4,37,12,PI534055,1.072966612,65.36296502,0.261237953,NA,NA,1.750797229,10.59439553,72.24049978,7.098116608,35.71761406,14.96894902,3.871870517,1.743028645,70.49599187,7.864712916
4494,4,37,13,PI656022,1.04710712,64.82710447,0.260147682,18.1411027,9.29426083,1.752711199,11.06919052,63.57775634,6.975677377,37.94260548,14.87744219,4.072668765,1.661767439,73.79937409,7.889154464
4495,4,37,14,PI576408,1.051236379,65.27426923,NA,NA,NA,1.754525948,NA,NA,NA,24.49867547,15.37120321,3.798467272,1.575898412,71.35403196,7.889608164
4496,4,37,15,PI564163,1.065352096,64.71084557,0.421980183,18.60947281,9.402122888,1.756255086,10.68879108,73.41726921,7.408472392,47.39529908,13.19077694,4.244266381,1.540679067,74.49651731,7.649945746
4497,4,37,16,SC0138,1.004452689,64.15560058,NA,NA,NA,1.75792413,NA,NA,NA,34.38775013,15.60356504,3.86006659,1.691268327,70.71168871,7.316656816
4498,4,37,17,PI534005,1.323533846,66.12852758,NA,NA,NA,1.759567232,NA,NA,NA,20.62480111,18.83304244,3.900868337,1.862748992,69.22881538,8.374508542
4499,4,37,18,SC1097,1.23758618,68.64061492,NA,NA,NA,1.761225521,NA,NA,NA,36.14714188,15.18779646,4.326671828,1.595142889,73.49316425,7.632512034
4500,4,37,19,SC1021,1.166598629,67.19402756,NA,NA,NA,1.762944434,NA,NA,NA,43.70019469,13.90532689,4.312477133,1.608301502,72.06313224,7.939724948
4501,4,37,20,PI576365,0.880558284,67.78567097,NA,NA,NA,1.764765898,NA,NA,NA,26.44406796,16.64209642,4.168284196,1.76704601,74.03302836,8.086180707
4502,4,37,21,PI656039,1.214451429,67.90878152,0.250947174,19.60885574,10.49525032,1.766724934,11.70270888,67.93080838,8.753198353,53.51381834,13.62374128,4.504092847,1.556253868,73.58297875,7.642607114
4503,4,37,22,SC0871,1.008267298,72.05273043,NA,NA,NA,1.768850543,NA,NA,NA,38.84665796,14.04523565,4.494902821,1.595880495,73.79674411,8.088578748
4504,4,37,23,PI597963,0.977001936,NA,NA,NA,NA,1.771171454,NA,NA,NA,40.27039601,14.6683389,4.505713751,1.635690378,72.47802345,8.182060266
4505,4,38,10,PI595726,0.879371166,67.44716511,NA,NA,NA,1.153620619,NA,NA,NA,36.58736628,15.26431284,3.619033189,1.873470981,66.28295674,9.273850137
4506,4,38,11,PI534084,1.148547019,63.42494886,NA,NA,NA,1.658088421,NA,NA,NA,31.38779187,14.11325402,3.880356239,1.656322101,72.1076236,7.969940427
4507,4,38,12,PI534113,0.972720431,67.39491599,NA,NA,NA,1.162550487,NA,NA,NA,41.98891182,14.37162201,4.216679513,1.529362288,71.1602396,8.275419967
4508,4,38,13,PI576395,0.86688638,65.35224409,NA,NA,NA,1.167029483,NA,NA,NA,31.00389974,14.03173905,4.47300317,1.597856008,72.45684011,8.487983215
4509,4,38,14,PI533757,0.926040033,65.79450841,0.257158364,17.49770253,9.43068515,1.671571056,10.71590203,68.55336073,7.762082523,33.74478807,14.53244056,3.9393275,1.512050825,72.36315539,7.452089879
4510,4,38,15,PI533773,0.97017788,64.72984063,NA,NA,NA,1.176239625,NA,NA,NA,29.25927137,14.5288328,4.10565308,1.687111334,72.2503968,8.121698483
4511,4,38,16,PI576416,1.134298394,62.17606519,NA,NA,NA,1.18111764,NA,NA,NA,22.16483969,19.10280704,2.271980667,1.908031275,71.14869283,7.568259159
4512,4,38,17,PI564163,1.108398044,64.65059117,0.252175768,16.99866646,8.499827155,1.186295692,10.46797477,69.45579393,6.696445779,44.67103357,13.41250357,4.093310927,1.514771689,74.53773302,7.716385692
4513,4,38,18,PI534040,0.807468199,64.66189976,NA,NA,NA,1.191863004,NA,NA,NA,34.72748349,15.78647548,3.174644228,1.662348148,68.7730953,7.819849209
4514,4,38,19,SC0999,0.916498355,67.21153035,NA,NA,NA,1.197901428,NA,NA,NA,20.95875807,18.12707935,3.050980694,2.010608762,67.6335938,9.492506156
